Collected Links,Outside PDF Text
/contentassets/e6fe2f49b0b24556b45c05c00dd64476/remissinstanser-for-sveriges-tilltrade-till-vissa-natoavtal-ds-202322.pdf,NO CONTENT
/contentassets/30dfa46f3f0b4694920edc1498348cb2/kommenterad-dagordning-for-radets-mote-for-rattsliga-och-inrikes-fragor-rif-den-19-20-oktober-2023.pdf,NO CONTENT
/contentassets/68df0e0111114edebb1bfed95b8b29f5/kommenterad-dagordning-miljoradet-16-oktober-till-eun.pdf,NO CONTENT
/contentassets/38922a48ddd046a19e03c587633a2528/skr-2023-24-22.pdf,NO CONTENT
/contentassets/20522d6951544d67b792184d59846f7e/uppdrag-angaende-en-forstudie-om-inforande-av-ett-for-eu-harmoniserat-telefonnummer-for-valdsutsatta-i-sverige/,NO CONTENT
/contentassets/0a5c91ad1a1c4fdaaefb691873611660/remissinstanser-for-remiss-av-forslag-till-forordning-om-netto-nollindustrin--net-zero-industry-act.pdf,NO CONTENT
/contentassets/9d250a08bd584ff6ad4df45d311165db/hojd-spelskatt.pdf,NO CONTENT
/contentassets/3488d71f8c5c439ea80bea91c58d59ef/remissinstanser-hojd-spelskatt.pdf,NO CONTENT
/contentassets/aee609035b9147238a29c94a0094248f/svensk-nationell-fardplan-for-eus-digitala-decennium.pdf.pdf,NO CONTENT
/contentassets/c26fbdbf6a5040958d57563e932ab422/anpassning-av-investeraravdraget-med-anledning-av-andrade-eu-regler-om-statligt-stod.pdf,NO CONTENT
/contentassets/95646be035034820a4a168ebe31edcaf/remissinstanser-anpassning-av-investeraravdraget-med-anledning-av-andrade-eu-regler-om-statligt-stod.pdf,NO CONTENT
/contentassets/16d55878817d4419b9fadc80df7ff216/tillaggsdirektiv-till-utredningen-om-starkt-stod-till-tandvard-for-valdsutsatta-och-okad-kontroll-over-tandvardssektorn.pdf,NO CONTENT
/contentassets/39c5ef22fb73450bb56f8f5f05ba2980/uppdrag-att-ta-fram-en-kunskaps--och-forskningsoversikt-om-hedersrelaterat-vald-och-fortryck-med-internationella-perspektiv-samt-att-genomfora-kompetenshojande-insatser/,NO CONTENT
NO CONTENT,"På regeringen.se använder vi kakor för att löpande förbättra webbplatsen. Du väljer själv om du accepterar kakor.Läs om kakor
Huvudnavigering
Huvudnavigering
Publicerad06 oktober 2023
Fråga om utvisning av klaganden till Afghanistan skulle strida mot artikel 3 i FN:s konvention mot tortyr och annan grym, omänsklig eller förnedrande behandling eller bestraffning
Sammanfattning av granskningen: FN:s kommitté mot tortyr avvisade klagomålet såsom uppenbart ogrundat.
Regeringskansliet103 33 StockholmVäxel 08-405 10 00
Det här är regeringens och Regeringskansliets gemensamma webbplats."
NO CONTENT,"På regeringen.se använder vi kakor för att löpande förbättra webbplatsen. Du väljer själv om du accepterar kakor.Läs om kakor
Huvudnavigering
Huvudnavigering
Publicerad06 oktober 2023
Fråga om utvisning av klaganden till Azerbajdzjan skulle strida mot artikel 3 i FN:s konvention mot tortyr och annan grym, omänsklig eller förnedrande behandling eller bestraffning
Sammanfattning av granskningen: FN:s kommitté mot tortyr avvisade klagomålet såsom uppenbart ogrundat.
Regeringskansliet103 33 StockholmVäxel 08-405 10 00
Det här är regeringens och Regeringskansliets gemensamma webbplats."
/contentassets/799357941bf24c75a29d1be307da32a1/tillaggsdirektiv-till-va-beredskapsutredningen.pdf,NO CONTENT
/contentassets/6ec47095aad842ed9f9c17f7217506f9/uppdrag-att-forbattra-prognoser-och-scenarier-for-byggande.pdf,NO CONTENT
/contentassets/f1f5202f0a804a6080eb85a718894978/forvarv-och-forvaltning-av-vissa-kreditavtal-prop.-20232423.pdf,NO CONTENT
/contentassets/6dd1b8b156ae4e3dbe7ccd0d23faf5f1/uppdrag-om-motverkande-av-bedragerier.pdf,NO CONTENT
/contentassets/88f46b4c385c4227a9f55443a2211b57/remiss-av-betankandet-atgarder-for-tryggare-bostadsomraden-sou-202357-och-promemorian-starkt-hyresrattsligt-skydd-for-valdsutsatta-kvinnor-ds-202318/,NO CONTENT
/contentassets/69bc77b65e11494a8ea37720706fa3cd/uppdrag-till-polismyndigheten-och-forsvarsmakten-om-fordjupat-samarbete.pdf,NO CONTENT
/contentassets/2d3a5c067d9f470f8dc190ab9cc1449a/promemoria-automatiserad-korning.pdf,NO CONTENT
/contentassets/2b17cc4b87524259a4fa4272c3307fa0/extra-andringsbudget-for-2023--ytterligare-forsvarsmateriel-till-ukraina-prop.-20232425.pdf,NO CONTENT
/contentassets/5f305afdcd264a19a4646e447c9f3cba/starkt-tillgang-till-laromedel-prop.-20232421.pdf,NO CONTENT
/contentassets/5f5e510203244a8aa9fdc5f0ebd16213/battre-anpassad-undervisningstid-i-grundskolan-specialskolan-och-sameskolan-prop.-20232420.pdf,NO CONTENT
/contentassets/9ff0c42b2a114b33b008048681e93f82/kommittedirektiv-tillaggsdirektiv-till-miljostraffrattsutredningen.pdf,NO CONTENT
/contentassets/fd250541c2c54d20afc34f2186975612/remissmissiv-for-promemorian-forfattningsandringar-med-anledning-eus-kvicksilverforordning.pdf,NO CONTENT
/contentassets/7ea95aac823a48b0826abb1175c66cfa/uppdrag-att-ta-fram-ett-stod-for-offentliga-aktorer-avseende-byggnadsinformationsmodellering.pdf,NO CONTENT
/contentassets/2d8c23d05c12440486a80d9ab609ebff/lagradsremiss---langsiktig_finansiering_av_kommuners_medverkan_i_fragor_om_slutforvar.pdf,NO CONTENT
/contentassets/8cc2519171984c0a9c37d1e092459937/nya-konkurrensverktyg-for-val-fungerande-marknader-dir.-2023136.pdf,NO CONTENT
/contentassets/4a474270cf424e9ea41b2f402bb179b3/anpassning-av-det-svenska-regelverket-for-beviljande-av-asyl-och-asylforfarandet-till-miniminivan-enligt-eu-ratten-dir-2023-137.pdf,NO CONTENT
/contentassets/d2301687fed544549d95c5e22fa556d9/remissinstaner-for-promemorian-utfasning-av-ersattning-for-hoga-sjuklonekostnader.pdf,NO CONTENT
/contentassets/aa050711357f43e3bd0acc700899f36d/utfasning-av-ersattning-for-hoga-sjuklonekostnader.pdf,NO CONTENT
/contentassets/b4ff2c3b7a764250bd97ff7a3294a0a8/remissinstanser-for-kommissionens-forslag-till-europaparlamentets-och-radets-forordning-om-redovisning-av-transporttjansters-utslapp-av-vaxthusgaser-com2023-441/,NO CONTENT
/contentassets/eb079d0c9c9944afbc14bc4959f8e05b/arbetsmarknadsdepartementet-1-av-2.pdf,NO CONTENT
/contentassets/7a151f4731444c62bed5ba7ae2784f38/uppdrag-att-starka-valdsutsatta-barns-och-ungas-delaktighet-i-arenden-inom-socialtjanstens-barn-och-ungdomsvard.pdf,NO CONTENT
/contentassets/f51b0316c07544b0b594cc1e449b7eb9/atgarder-for-tryggare-bostadsomraden-sou-2023_57.pdf,NO CONTENT
/contentassets/2849dde64cc94647886bf51738cd28da/remiss-av-ds-2023-29-2018-ars-andringar-i-fordraget-om-internationell-jarnvagstrafik.pdf,NO CONTENT
/contentassets/ba3c917ee0d049b2b5cf1b3cbaf9b4ab/andrade-regler-om-direkttilldelning-av-avtal-om-kollektivtrafik-pa-jarnvag-prop.-20232417.pdf,NO CONTENT
/contentassets/37ec4d5e5de245a19557f865877a343b/remissinstanser-for-kommissionens-forslag-till-forordning-om-anvandning-av-jarnvagsinfrastrukturkapacitet-i-det-gemensamma-europeiska-jarnvagsomradet/,NO CONTENT
/contentassets/63b33f4047a24e55b512f48450fa2889/uppdrag-att-se-over-regelverket-for-andring-av-detaljplaner-och-olagliga-planbestammelser.pdf,NO CONTENT
/contentassets/72af56d894e748f5b1198368cfcce678/rb-230928-ii3-li2023-03246-uppdrag-att-ta-fram-en-vagledning-for-arbete-med-exploateringsavtal.pdf,NO CONTENT
/contentassets/1545a0e479af452290fb7ed22fb0a181/kommenterad-dagordning-epsco-9-oktober.pdf,NO CONTENT
/contentassets/9e9319a8ecfd4939bedcd50dfb0bc00d/ny-karnkraft-i-sverige--ett-forsta-steg-prop-20232419.pdf,NO CONTENT
/contentassets/60f491ad8dea4ce9aafdd459bd9bbd0a/andring-i-skatteavtalet-mellan-sverige-och-frankrike-prop.-20232411.pdf,NO CONTENT
/contentassets/810adfb875d8453eb18e1a289c61d109/vissa-skattefragor-med-anledning-av-nya-aktiebolagsrattsliga-regler-om-bolags-rorlighet-over-granserna-inom-eu-prop.-20232415.pdf,NO CONTENT
/contentassets/16c1bb2752134085a28a6430ee7d90ef/uppdrag-att-forbereda-inrattandet-av-sarskilda-enheter-for-unga-i-aldern-15-17-ar-inom-kriminalvarden.pdf,NO CONTENT
/contentassets/767261ba502749019feb27eb663043af/kommenterad-dagordning-radet-for-ekonomiska-och-finansiella-fragor-den-17-oktober-2023.pdf,NO CONTENT
/contentassets/1ed87ba19bf4445893405ccda9299f3c/remissmissiv-till-promemorian-cirkular-hantering-av-textil-och-textilavfall.pdf,NO CONTENT
/contentassets/952e07a294fc40f1a6a3e6df8cd9ed15/uppdrag-att-fortsatt-pausa-projektet-goteborg-boras.pdf,NO CONTENT
/contentassets/b13b888a1cfa499a900a89f86420a97d/2018-ars-andringar-i-fordraget-om-internationell-jarnvagstrafik-ds-202329.pdf,NO CONTENT
/contentassets/e8abf9033b7743d1bd893e7d3a211df1/berakningskonventioner-2024.pdf,NO CONTENT
/contentassets/919d46c492134800ba0ec7aadd20d054/remissmissiv---oversyn-av-entreprenorsansvaret.pdf,NO CONTENT
/contentassets/0357ac82c7c94bdbbd1544ade0ccf6ac/remissinstanser-for-en-modell-for-svensk-forsorjningsberedskap-sou-202350.pdf,NO CONTENT
/contentassets/0ba11b2bbfa2443b918951aab0c5a1e8/remiss-av-nya-regler-om-hallbarhetsredovisning-sou-2023-35.pdf,NO CONTENT
/contentassets/32fbf07e5c5c4bc383a807b42786ec8c/tillaggsdirektiv-till-fiske--och-vattenbruksutredningen-n-202206-dir.-2023135,NO CONTENT
/contentassets/34ea10fd961d4db4978aa76ad6dbdab6/nationell-fysisk-planering/,NO CONTENT
/contentassets/75251c4a0e90497fb08b2cc0c98693e0/utokade-befogenheter-for-skatteverket-inom-brottsbekampning-och-folkbokforing-dir.-2023134.pdf,NO CONTENT
/contentassets/7f1bc77a86674001b4b23b05d168d214/genomforande-av-beslut-om-nytt-markamne-for-branslen--andrat-fargkrav.pdf,NO CONTENT
/contentassets/6369ced3869048aaaea9034380bec3a9/remissinstanser-genomforande-av-beslut-om-nytt-markamne-for-branslen--andrat-fargkrav.pdf,NO CONTENT
/contentassets/85627b572a5540e19baf874527eed4d6/teknisk-oversyn-av-vissa-nedsattningar-av-socialavgifterna-prop.-20232414.pdf,NO CONTENT
/contentassets/cec2260d4c064109949035ff90f9e7c5/utvidgad-tidsgrans-for-expertskatt-prop.-20232416.pdf,NO CONTENT
/contentassets/677f943db4614187b0a3bed2663b0485/vissa-forslag-om-sankt-skatt-pa-arbetsinkomster-och-pension-prop.-20232413.pdf,NO CONTENT
/contentassets/9a87cc2704054ecd9dad950778e8f3ef/rapport-for-bolag-med-statligt-agande-januarijuni-2023.pdf,NO CONTENT
/contentassets/6bab9c24cb4748af91990b8f823fa25e/dir.-2023-133-fortsatt-utveckling-av-registret-nationell-lakemedelslista.pdf,NO CONTENT
/contentassets/289b481de18f4ec99fe5948e7b0e29ff/upphorande-av-uppdraget-om-administrering-av-vidareforsaljning-av-vaccin.pdf,NO CONTENT
/contentassets/47ad64942e664a95a9d00f378a05355a/uppdrag-om-kompetenshojande-atgarder-avseende-kliniska-provningar.pdf,NO CONTENT
/contentassets/0fa31a60669249919235f29f008e232c/remissinstanser-europeiska-kommissionens-forslag-till-radets-direktiv-om-ett-gemensamt-ramverk-for-foretagsbeskattning-i-europa-business-in-europe-framework-for-income-taxation-befitpdf/,NO CONTENT
/contentassets/60260317a183484b842e7d64f516a24e/remissinstanser-kommissionens-forslag-till-radets-direktiv-om-att-inratta-ett-system-dar-hemviststatens-skatteregler-tillampas-for-mikro--sma-och-medelstora-foretag-och-andring-av-direktiv-201116eu.pdf,NO CONTENT
/contentassets/e67631ae05a24c218965326f6a189e59/arbetsmarknadsdepartementet.pdf,NO CONTENT
/contentassets/7c05772fc50c48aba23f3bc0533bf0ea/bemyndigande-att-forhandla-och-inga-samt-uppdrag-att-forvalta-avtal-om-vaccin-mot-covid-19.pdf,NO CONTENT
/contentassets/f260d055d81f45879b2274c440e1e012/ansokan-om-bidrag-till-starkt-patientdelaktighet-genom-funktionsrattsrorelsen.pdf,NO CONTENT
/contentassets/6ff6ef6c66d1477eb8bc2e46d66c3b0d/uppdrag-att-kartlagga-forskrivningar-av-lakemedel-som-inte-gors-inom-ramen-for-vard-som-ges-av-vardgivare.pdf,NO CONTENT
/contentassets/89ab876b11ff495ba34ea88671fd38de/remissinstanser-europeiska-kommissionens-forslag-till-radets-direktiv-om-internprissattning.pdf,NO CONTENT
/contentassets/f6e51fc704b842ec86c47efdb07bbfba/riksrevisionens-rapport-om-digitala-tjanster-till-privatpersoner-skr.-2023247.pdf,NO CONTENT
/globalassets/regeringen/dokument/kulturdepartementet/kultursamhallet--utvecklad-samverkan-mellan-stat-region-och-kommun-sou-2023_58.pdf,NO CONTENT
/contentassets/ce87c601af8047e98f71a7e8b3423224/remissinstanser-ett-starkt-och-samlat-skydd-av-valfardssystemet-sou-2023-52.pdf,NO CONTENT
/contentassets/faaef8eae813495cb3d989d2b258f5e3/vissa-skarpta-villkor-for-anhoriginvandring-och-begransade-mojligheter-till-uppehallstillstand-av-humanitara-skal-prop.-20232418.pdf,NO CONTENT
/contentassets/d86c8d84062b4a85a0ccb1461a59d2a8/auktorisationssystem-i-fraga-om-tjanster-for-elektronisk-identifiering-och-digital-post-prop.-2023246.pdf,NO CONTENT
/contentassets/fa373ff0ca5d4b8e977b84eb5cc441b5/andrade-belopp-i-euro-i-forsakringsrorelselagen-prop.-20232410.pdf,NO CONTENT
/contentassets/e647fb2c6c644d18ad8c7f3ed3a829fb/nya-bestammelser-om-hur-sjunde-ap-fonden-ska-lamna-hallbarhetsinformation-prop.-2023249.pdf,NO CONTENT
/contentassets/9f576023e3f84fd789f9cde2a8f87abe/okad-motstandskraft-i-betalningssystemet-prop.-2023248.pdf,NO CONTENT
/contentassets/fb83ad670d2b4d2d8713c766921c0fc3/remiss-av-domstolsverkets-promemoria-overlamnande-av-mal-mellan-allmanna-forvaltningsdomstolar.pdf,NO CONTENT
/contentassets/357739094aca43c8832ab4699a138ce8/remiss-av-sou-202331-framtidens-yrkeshogskola--stabil-effektiv-och-hallbar.pdf,NO CONTENT
/contentassets/843e0815a98e4d4f8f2e45d1645001b7/remissinstanser-for-ett-trygghetssystem-for-alla-sou-2023-30.pdf,NO CONTENT
/contentassets/646c821bdf3a49fe84944da84b7a333a/remissinstanser-for-s2023_02222.pdf,NO CONTENT
/contentassets/e98d983c77b04e68856404164b6df168/tillaggsdirektiv-till-regeringsprovningsutredningen-m-202202.pdf,NO CONTENT
/contentassets/bba2d9f376fd46a0a1b45c9973a563c9/andringar-i-regelverket-om-overlamnande-enligt-en-europeisk-och-nordisk-arresteringsorder.pdf,NO CONTENT
/contentassets/50be0a20e28e49bdabb2725f75800bdb/remissmissiv---statens-skolverks-forslag-till-andring-i-forordningen-2020_833-om-skolenhetsregister.pdf,NO CONTENT
/contentassets/0fad0a600e38454782fd7151d2c799b8/remissinstanser-for-europeiska-kommissionens-forslag-till-nytt-direktiv-om-ratten-att-fa-en-vara-reparerad.pdf,NO CONTENT
/contentassets/d4465244058248ed811e49761e83c49c/remissinstanser-forslag-till-europaparlamentets-och-radets-forordning-om-andring-av-forordning-eg-nr-2232009-om-europeisk-statistik-com2023-402.pdf,NO CONTENT
/contentassets/f9d8dc13a6b749b8b8dae4faf1ace978/kommenterad-dagordning-for-radets-extrainsatta-mote-for-rattsliga-och-inrikes-fragor-rif-den-28-september-2023.pdf,NO CONTENT
/contentassets/6f26213e5b5846bca1572c02812f4f83/en-modern-dataskyddsreglering-pa-socialforsakringsomradet.pdf,NO CONTENT
/contentassets/ddab4dcce6764d6a8536e27849da7929/01238-kartlagga-mm-forekomsten-barnaktenskap-tvangsaktenskap-mm_webb.pdf,NO CONTENT
/contentassets/fb0cf3ec2f9a440ebbba89904280213b/remissinstanser-en-nationell-telesamverkansgrupp-for-fredstida-kriser-och-hojd-beredskap/,NO CONTENT
/contentassets/0329fd655b6c495fac4c5294376b81c1/arbetsmarknadsdepartementet-1-av-2.pdf,NO CONTENT
/contentassets/2060a5b059b9466ea426266654ffdc48/remissinstanser-skyddet-for-eus-finansiella-intressen.-andringar-och-kompletteringar-i-svensk-ratt.pdf,NO CONTENT
/contentassets/063c6f7406f7454194a54e4f3fccea37/remiss-av-ds-2023-25-polisens-ratt-att-skjuta--en-ny-reglering-om-laga-befogenhet-att-anvanda-skjutvapen.pdf,NO CONTENT
/contentassets/b2596c21ff6f4dfd96555c3fe33aea78/finansplan--utdrag-ur-budgetpropositionen-for-2024.pdf,NO CONTENT
/contentassets/b64f1af289e84d71a3f0e8540f56d21b/teknisk-bilaga-till-ekonomisk-jamstalldhet-september-2023-.pdf,NO CONTENT
/contentassets/59b77f5760eb4b37a950a0981e912064/hostandringsbudget-for-2023-prop.-2023242.pdf,NO CONTENT
/contentassets/e996b5b6538e40df94625a859de29feb/ekonomisk-jamstalldhet.pdf,NO CONTENT
/contentassets/e1afccd2ec7e42f6af3b651091df139c/budgetpropositionen-for-2024-hela-dokumentet-prop.2023241.pdf,NO CONTENT
/contentassets/41b03b8042524bc39622e2db7670222e/remissinstanser-for-samhalle-mot-skolattacker-sou-202328/,NO CONTENT
/contentassets/0063afc87d654ab0a88e47e7595a4772/vem-ager-fastigheten.pdf,NO CONTENT
/contentassets/a9a4afc278be4ed5b90a99ddb979cc5a/en-utvecklad-arbetsgivardeklaration--atgarder-for-mot-missbruk-av-valfardssystemen-sou-202347.pdf,NO CONTENT
/contentassets/9daddeeebaa8421982e19d230ed8175f/sou-2023_56_pdf-a_webb.pdf,NO CONTENT
/contentassets/7c972c00727548d291da30049b05be71/effektivare-verktyg-vid-inre-utlanningskontroll-prop.-2023-24-12.pdf,NO CONTENT
/contentassets/dd8b2a31d4b14fac9dda0a26bbc4f1a2/en-effektivare-upphandlingstillsyn-prop.-2023243.pdf,NO CONTENT
/contentassets/111eb727bc2e4d3e8fe9c08187afe07c/avgift-vid-provning-av-en-tvist-hos-allmanna-reklamationsnamnden-prop.-2023245.pdf,NO CONTENT
/contentassets/88c333ee849d47e6aa6267541b04f8da/en-oversyn-av-mindre-myndigheters-uppgifter-och-organisering-dir.-2023132.pdf,NO CONTENT
/contentassets/70193174f68c46bb939ed881ffbc7624/uppdrag-att-ta-fram-underlag-for-okat-smahusbyggande/,NO CONTENT
/contentassets/df4f5eefeef54088a5053ca7f2b61d92/remissinstanser-finansinspektionens-promemoria-bemyndigande-for-atgarder-enligt-artikel-458-i-tillsynsforordningen.pdf,NO CONTENT
/contentassets/5e4b1ff08a9f409cae960ac5e59b9cab/remiss-av-sou-2023-34-bolag-och-brott_webb.pdf,NO CONTENT
/contentassets/e4fbff9eaec14069962cb20e065cb65b/tillaggsdirektiv-till-utredningen-om-styrning-och-uppfoljning-av-folkbildningen--vagval-infor-framtiden-u-202201-dir-2023130.pdf,NO CONTENT
/contentassets/df1085119e574b738dc4cd7d19c556d4/genomforande-av-eus-nya-dricksvattendirektiv.pdf,NO CONTENT
/contentassets/3d3a56529792440c9003cce7b1c3907c/remissinstanser-behoriga-myndigheter-enligt-eus-forordning-om-en-gemensam-digital-ingang/,NO CONTENT
/contentassets/7d4c9bfd3e1347ac80db7793e0cdf465/remissinstanser-for-intygsgivares-ansvarsforsakring.pdf,NO CONTENT
/contentassets/b496c266d4fa4d3aac7f5a826b446974/propositionsforteckning-hosten-2023.pdf,NO CONTENT
/contentassets/c476555f14e64d9cbb7e1d9f8f21d619/uppdrag-om-att-fler-ska-vilja-engagera-sig-som-skyddsombud.pdf,NO CONTENT
/contentassets/ce8ee2ce3f044d6f9069444f93eb306f/uppdrag-att-genomfora-en-bedomning-av-resurstillrackligheten-for-svensk-elforsorjning.pdf,NO CONTENT
/contentassets/2f58d5bdd551489eb341a5f49d4a58d1/sou-2023_53_volym-1_pdf-a_webb.pdf,NO CONTENT
/contentassets/6c3afef6fa5047658033292e65111b45/eus-kapitaltacknings--och-krishanteringsregelverk--nagra-fortydliganden-prop.-2023244.pdf,NO CONTENT
/contentassets/00abf62264984a1288521804681def19/tillaggsdirektiv-till-utredningen-om-upphovsrattens-inskrankningar-ju-2022-16-dir-2023-131.pdf,NO CONTENT
/contentassets/55ca2ee8288d4e3fa369dce493205911/remissinstanser-en-samordnad-registerkontroll-for-upphandlande-myndigheter-och-enheter.pdf,NO CONTENT
/contentassets/a49c33a5aecd4677b21eeeb5b5ab07f9/remiss-av-sou-2023-44-en-oversyn-av-regleringen-om-frihetsberovande-pafoljder-for-unga.pdf,NO CONTENT
/contentassets/87ebfad5220941a58ddcc346f53c2537/remissinstanser-eu-kommissionens-forslag-till-andringar-i-forordning-eg-6482004-om-tvatt--och-rengoringsmedel.pdf,NO CONTENT
/contentassets/c4fb964ef7c240babddb4ee85b41adee/statsradsberedningen.pdf,NO CONTENT
/contentassets/71306a32fe8c498d9684244c1f9432c9/remissmissinstanser-for-effektiv-och-behovsbaserad-digital-vard-ds-2023-27.pdf,NO CONTENT
/contentassets/9380c6a541664307b42bda10dd3b85f8/ds-2023-27.pdf,NO CONTENT
/contentassets/6a6b5e9c3251438fa0668c8a1101aada/remissmissiv-natura-2000-tillstand-vid-ansokan-om-bearbetningskoncession-enligt-minerallagen-ds-2023_5.pdf,NO CONTENT
/contentassets/2fb6737689984bf0b97022d2723243c5/kommenterad-dagordning-infor-allmanna-radet-den-19-sep-2023.pdf,NO CONTENT
/contentassets/f1d0967ea17c4b5f925040b9af1e8724/remissinstanser-for-kommissionens-forslag-till-europaparlamentets-och-radets-direktiv-om-andring-av-direktiv-199962eg-radets-direktiv-199937eg-och-direktiv-eu-2019520-vad-galler-koldioxidutslappsklassen-for-tunga-fordon-med-slapfordon/,NO CONTENT
/contentassets/cddd097e1c97447cb3d6bb1113629a62/remissinstanser-for-det-s.k.-sjofartspaketet,NO CONTENT
/contentassets/f73735c2928d4a6fa42abebf7e436e61/remissinstanser-for-promemorian-genomforande-av-andrade-eu-regler-om-avgifter-pa-vag/,NO CONTENT
/contentassets/336e2b9331de4a0ab5473a371d8771f6/nya-verksamheter-i-utslappshandelssystemet-prop.-202223144,NO CONTENT
/contentassets/cf912893419e44f1af74656c25f16941/remissinstanser-for-signalspaning-i-forsvarsunderrattelseverksamhet--fragor-med-anledning-av-europadomstolens-dom-sou-202351.pdf,NO CONTENT
/contentassets/a4d18cb072c74e23b82a24d3a3933cb8/naringsforbud-till-foljd-av-forbud-att-bedriva-naringsverksamhet-som-har-meddelats-i-en-annan-stat-prop.-202223143,NO CONTENT
/contentassets/ad58b627817044089123ea22b06b09d2/fortsatt-giltighet-av-lagen-om-vissa-register-for-forskning-om-vad-arv-och-miljo-betyder-for-manniskors-halsa-prop.-202223145.pdf,NO CONTENT
/contentassets/041376011e924ca5a6a1375d90ccd0ad/kommenterad-dagordning-infor-jordbruks--och-fiskeradet-18-september-2023/,NO CONTENT
